;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxyz;',./
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
InvalidChar=;iuv
[Rule]
e2=p11+p12+p21+p22
e3=p11+p12+p21+p31
a4=p11+p21+p31+n11
[Data]
/ 、
icyi 瀙
icyi 滳
icyi 滝
icyi 渧
icyi 澺
icyi 澵
icyi 滴
icyi 泣
icyj 注
icyj 卒
icyl 淳
icyl 濠
icyl 湻
icyl 潡
icyl 滈
icyl 涥
icyl 漷
icyl 涼
icyl 湸
icyl 瀼
icyl 渟
icyq 瀇
icyq 渡
icyr 浏
icyr 漓
icyr 汶
icyr 濂
icyr 滾
icyr 済
icyr 灕
icyr 洨
icyr 滧
icyr 渷
icyr 济
icyr 滚
icys 滦
icys 湾
icyt 漉
icyt 裟
icyt 沆
icyt 溏
icyt 瀌
icyt 灋
icyt 漮
icyt 滽
icyt 澬
icyw 瀍
icyw 洂
icyw 湙
iczf 滙
iczf 淶
iczf 瀒
iczl 湢
iczl 浢
iczl 滒
iczl 滆
iczl 漚
iczl 瀜
iczl 淢
iczl 河
iczs 洹
id 月
id 
id, 肋
id, 勝
id, 劣
id,, 脇
id,c 肠
id,o 胁
id,v 肕
id,z 肗
id.. 腏
id.; 臎
id.; 膠
id.e 膯
id.j 胫
id.l 胎
id.m 腬
id.r 脧
id.r 朘
id.v 肞
id/ 腃
id/, 腦
id/k 腞
id/l 胟
id/m 臘
id/r 膷
id/u 縢
id/y 胟
id;/ 脛
id;; 胰
id;d 胨
id;g 肫
id;h 脻
id;t 肶
id;v 胵
ida, 臄
ida, 臚
idah 腓
idaj 胩
idal 胋
idan 胪
idb 凣
idb 肊
idbf 臒
idbg 朠
idbk 臓
idbk 臟
idbp 朦
idbs 膜
idbs 臈
idby 膵
idd 朋
iddd 朤
iddu 尛
ide. 胍
idea 胻
idec 肜
idej 肵
idej 腯
idet 脈
idfe 胗
idff 脞
idfh 脍
idfj 胕
idfj 膾
idfj 腀
idfl 脸
idfp 肣
idfp 朎
idfp 腍
idfq 胱
idfr 膛
idfy 膲
idfy 臇
idfy 脽
idfz 腧
idfz 臉
idga 腨
idgf 膃
idgh 胛
idgh 胂
idgh 覍
idgh 腘
idgh 腂
idgh 膢
idgh 腢
idgh 臞
idgh 賸
idgh 省
idgi 黱
idgj 腮
idgj 腆
idgj 蜰
idgj 膭
idgj 蠽
idgj 膿
idgj 腗
idgj 螣
idgj 腲
idgj 肿
idgk 胭
idgk 胦
idgl 尙
idgm 腡
idgm 膼
idgr 肭
idgr 朒
idgs 臅
idgx 帅
idgx 膗
idgx 幐
idgz 胴
idgz 膕
idh. 
idha 腈
idha 脿
idha 膆
idhb 肟
idhj 腻
idhj 膩
idhj 肨
idhk 腠
idhr 肤
idht 朊
idhw 肼
idhx 肝
idi 少
idi; 膁
idif 腅
idif 朥
idih 滕
idih 膳
idih 塍
idih 胼
idih 媵
idih 黱
idih 腃
idih 勝
idih 榺
idih 賸
idih 幐
idih 縢
idih 螣
idih 謄
idih 騰
idih 鰧
idih 膡
idih 羘
idih 
idih 腾
idih 胖
idih 朕
idij 膦
idij 脒
idik 膉
idil 脱
idix 雀
idj. 肢
idja 腜
idja 朑
idja 臙
idja 腊
idjb 膹
idjg 腩
idjh 騰
idjh 脹
idjm 膘
idjm 脼
idjm 师
idjm 腰
idjm 肺
idjn 膊
idjn 脯
idjn 腖
idjn 脨
idjn 臔
idjn 膞
idjp 脖
idjv 肘
idjy 脙
idjz 膨
idjz 臌
idjz 肛
idk, 胧
idk, 豚
idk. 肱
idk. 胈
idk. 肬
idkf 胚
idkf 肧
idkf 脴
idkg 腼
idkg 胹
idkg 腝
idkg 脜
idkh 脤
idki 脄
idkj 膸
idko 肽
idko 膫
idko 肰
idku 腌
idku 尜
idkv 脥
idkv 尖
idky 胯
idl. 脦
idlg 脶
idlh 脭
idlh 脵
idll 臊
idll 腭
idlm 臛
idlm 臑
idlm 膤
idlq 胓
idlr 胑
idm. 服
idm; 肥
idmb 肔
idmg 朏
idmg 胐
idn, 胇
idn; 腿
idna 腵
idnb 膙
idne 胒
idnh 腱
idnj 膶
idnq 腒
idnq 腛
idnw 脲
idnz 归
ido 尐
ido 
ido, 腕
ido, 膑
ido, 膣
ido, 腔
ido/ 胺
idob 臗
idoe 脳
idon 腚
idon 脘
idon 腙
idon 臏
idon 腟
idp, 脉
idph 朖
idpj 腪
idpt 脓
idpv 遯
idpv 迌
idq. 胀
idq/ 脢
idq; 膬
idq; 毟
idqa 胙
idqa 腄
idqa 脡
idqa 臜
idqa 臢
idqb 肐
idqd 脷
idqd 腇
idqg 臐
idqg 腫
idqj 腄
idqj 膴
idqj 脌
idqj 胜
idqk 胅
idqk 腁
idqm 胣
idqs 腹
idqs 膓
idr, 朌
idr, 肦
idr; 朓
idr; 脁
idr; 肹
idrf 腳
idri 脬
idri 脟
idri 脮
idri 膎
idrj 脎
idrj 肸
idrk 脪
idrl 脫
idrm 朡
idrq 膰
ids 刖
idsg 腽
idsk 腸
idsq 腥
idsz 胆
idt 肍
idt 肌
idt. 股
idt; 胝
idtd 胏
idte 肳
idte 脗
idtf 肷
idtg 鰧
idtg 脕
idtg 
idtk 膽
idtk 脆
idtl 朐
idtl 胊
idtm 脃
idtn 胞
idtp 鹏
idtr 胸
idts 脂
idtv 胳
idtv 肑
idtv 肒
idty 胮
idty 膖
idv 尐
idv 小
idv 尘
idv 肚
idv. 胠
idv. 脚
idvv 胿
idvv 膮
idw, 膍
idw; 腴
idw; 腉
idw; 脠
idw; 膄
idwh 腶
idwn 脾
idwn 腺
idwn 胉
idwn 鵩
idwn 鵬
idwn 膇
idx 榺
idxf 膝
idy, 胲
idy, 肪
idy/ 臃
idy/ 膟
idy/ 胘
idyc 腑
idyc 脏
idyf 腋
idyf 脺
idyg 膻
idyh 謄
idyi 膀
idyi 臆
idyi 膪
idyi 腤
idyi 腣
idyi 朧
idyi 臍
idyi 朣
idyi 膧
idyi 膱
idyl 脝
idyl 朜
idyr 臁
idyr 膌
idyr 脑
idyr 胶
idyr 脐
idyt 肮
idyt 臕
idyt 膔
idyt 褜
idyt 膅
idzl 膈
idzl 腷
idzl 脰
idzl 胢
idzl 膒
ie 
ie, 勶
ie, 舠
ie, 劤
ie, 劶
ie,g 彼
ie,z 媻
ie,z 媭
ie,z 嬃
ie. 反
ie.e 艠
ie.j 径
ie.v 瓜
ie.z 舟
ie/ 卮
ie/i 後
ie/n 衟
ie/u 縏
ie;, 彻
ie;/ 徑
ie;; 衐
ie;b 卮
ie;h 徢
ie;t 舭
iea, 艫
iea, 艣
iea, 虒
ieaa 徙
ieaa 徏
ieaa 頾
ieaa 頿
ieah 徘
iean 舻
iear 辵
ieb 凢
ieb 乺
iebf 艧
iebp 艨
iebp 徔
iec 彡
iech 衍
iee. 舨
iee. 舧
ieej 斦
ieej 所
ieej 循
ief 爪
ief/ 舱
iefc 艄
ieff 從
iefh 鎜
iefh 艅
iefh 徐
iefj 徻
iefp 艙
iefp 彾
iefp 舲
iefp 衑
iefp 艌
iefr 艡
iefw 徜
iefy 艭
iega 徽
iega 徵
iega 黴
iega 徴
iega 微
iegd 幑
iegf 徾
iegh 衢
iegh 徂
iegh 艃
iegh 艛
iegh 覛
iegh 忂
iegh 舺
iegh 質
iegi 黴
iegj 舳
iegj 舯
iegj 螌
iegj 瓥
iegl 徊
iegr 澃
iegs 斶
iegs 盤
iegs 盨
iegs 盘
iegt 舰
iegx 舢
iegx 幑
iegx 幋
iegz 衕
ieha 彺
ieha 徴
iehd 鸻
iehd 禦
iehg 乕
ieht 衏
iehx 乕
iehx 衎
iehx 行
iei 诶
ieif 熧
ieig 徶
ieih 徉
ieih 艖
ieih 艤
ieij 従
ieik 艏
ieik 衜
ieik 艗
ieiv 舣
iej 哦
iej 额
iej 俄
iej 斤
iej 鹅
iej 娥
iej 峨
iej 蛾
iej 讹
iej 莪
iej 锇
iej, 舾
iej, 徆
iej. 徚
ieja 艜
ieja 艓
ieja 徣
ieja 衖
ieja 鞶
ieja 舼
ieja 聳
iejf 艢
iejg 盾
iejg 徳
iejg 徝
iejg 衠
iejg 德
iejg 质
iejj 徰
iejj 征
iejl 衚
iejm 徱
iejn 衙
iejn 艚
iejn 艦
iejv 斥
iejz 舡
iek, 瓥
iek. 瞂
iekg 颀
iekg 頎
iekg 須
iekg 頿
iekg 须
iekl 磐
ieko 舦
ieky 徛
ieky 舿
iel 啠
iel 后
iela 躗
iela 躛
ielh 徎
ielj 艥
ielm 艝
ielq 徕
ielv 垕
iem 郈
iem 郍
iem 邤
iem; 舥
iem; 巵
iem; 爬
iemb 彵
iemj 艋
iemz 徫
iemz 衛
iemz 衞
ien, 彿
ien; 很
iena 徦
iene 艉
ienh 徤
ienh 律
ienq 艍
ienw 徲
ienz 甪
ieo, 舵
ieon 徖
ieph 艆
iepk 徧
iepk 艑
iepk 舮
iepo 愆
iepo 懲
iepo 慫
iepo 慇
iepo 憄
iepo 惩
iepv 遁
iepv 逅
iepv 逓
iepv 遞
iepv 近
iepv 返
ieqa 艇
ieqa 舴
ieqa 艁
ieqg 衝
ieqi 艞
ieqj 御
ieqj 搫
ieqj 徃
ieqj 衘
ieqk 瓞
ieqs 復
ier 貭
ier. 舩
ier. 彸
ieri 徭
ieri 艀
ieri 徯
ierm 艐
ies 劕
iesg 艒
iesh 得
iesj 徥
iesm 忁
iet. 殷
iet. 般
iet. 役
iet; 彽
ietf 歋
ietf 欣
ietg 艪
ietg 衡
ietl 艬
ietl 船
ietn 瓟
ietn 爮
ietp 鸻
ietp 鸼
ietp 
iets 徇
ietv 瓝
ietv 舤
ietv 彶
ietv 徟
ietv 彴
iety 艂
iety 舽
iev 垕
iev 坕
iev 垼
ieva 徒
ievj 待
ievv 徍
ievv 徺
ievv 街
iew 丯
iew; 艘
iewn 舶
iewn 徨
iewn 徼
iewn 艊
iewn 鶞
iewn 鴴
iewn 鵆
iewn 艎
iewn 鷉
iewn 鵃
iewz 辵
iex 彳
iex 槃
iexv 術
iey, 彷
iey, 舫
iey. 徹
iey. 艈
iey/ 舷
iey/ 衒
ieyh 徾
ieyh 讆
ieyh 讏
ieyi 艟
ieyi 徬
ieyi 艕
ieyi 徸
ieyi 徿
ieyi 艩
ieyj 往
ieyl 忀
ieyq 艔
ieyt 褩
ieyt 航
iez 銜
iezf 徠
iezh 衔
iezl 舸
if 亻
if 人
if 卜
if 亽
if 
if 
if, 隽
if, 仂
if, 劎
if, 俲
if, 仍
if,; 伮
if,g 佊
if,l 伽
if,l 佋
if,v 仞
if,v 剱
if,v 劒
if,v 劔
if,v 仭
if,z 姇
if,z 侞
if. 仏
if. 雙
if. 隻
if. 仅
if. 叙
if.. 傪
if.. 餟
if.; 耀
if.; 翎
if.; 翕
if.; 僇
if.; 翖
if.; 翛
if.e 僜
if.f 傩
if.f 似
if.g 俑
if.l 飴
if.l 佁
if.m 僪
if.m 伃
if.m 舒
if.q 俟
if.q 侔
if.r 俊
if.r 餕
if/ 仓
if/k 餯
if/m 儠
if/p 僟
if/p 饑
if/u 絛
if;. 佤
if;. 瓴
if;. 瓽
if;/ 俓
if;; 佢
if;; 侇
if;d 伢
if;d 牚
if;g 伅
if;g 飩
if;h 倢
if;j 伡
if;k 倾
if;k 傾
if;n 仾
if;q 侥
if;r 戗
if;r 俴
if;r 餞
if;r 戧
if;r 伐
if;t 偕
if;t 僭
if;t 仳
if;t 龤
if;v 代
if;v 倒
if;v 侄
ifa, 俿
ifa, 儢
ifa, 虩
ifa. 敆
ifa. 敍
ifaa 偨
ifaa 佌
ifaa 饖
ifaa 企
ifag 侦
ifag 偵
ifah 俳
ifah 韱
ifaj 佧
ifaj 俶
ifak 偝
ifal 佔
ifan 偼
ifas 倬
ifat 儏
ifaz 仩
ifb 亾
ifb 亿
ifbg 儚
ifbg 偀
ifbj 傇
ifbj 僷
ifbk 偌
ifbp 饛
ifbr 餀
ifbr 儰
ifbs 饃
ifbt 儆
ifbt 僃
ifbv 饚
ifby 餝
ifc 
ifd 仴
ifd 脩
ifd 肖
ifd. 倏
ifd. 偹
ifd. 倐
ifd. 儵
ifd. 絛
ifd. 條
ifd. 鞗
ifd. 鯈
ifd. 翛
ifd. 脩
ifd. 修
ifd/ 兪
ifdd 倗
ifdi 仯
ifdi 偗
ifdk 攸
ifdm 俷
ifds 俞
ifdv 仦
ifdv 尒
ife. 仮
ife. 飯
ife. 侜
ifea 傂
ifej 伒
ifej 俽
ifej 偱
ifej 儨
ifex 餰
ifex 傱
ifex 偫
iff 仌
iff 飤
iff 从
iff 仆
iff/ 伧
iffc 俏
iffd 伱
iffe 飻
ifff 僉
ifff 傘
ifff 侳
ifff 众
iffg 佡
iffh 鑫
iffh 侩
iffh 佺
iffh 倽
iffh 鋚
iffh 鎥
iffh 俆
iffh 餘
iffj 倹
iffj 儈
iffj 倫
iffl 俭
iffn 餱
iffp 伶
iffp 傖
iffp 仱
iffp 僋
iffq 侊
iffq 餁
iffr 偿
iffr 傥
iffr 償
iffr 饓
iffr 儅
iffr 饄
iffr 儻
ifft 伦
iffv 坐
iffw 倘
iffw 僘
iffw 价
iffy 僬
iffy 雔
iffy 餩
iffy 雦
iffy 儁
iffy 雂
iffy 倠
iffy 雓
iffy 雥
iffz 佮
iffz 餄
iffz 儉
iffz 偸
iffz 偷
ifg. 傦
ifg. 餶
ifg. 禽
ifg; 佀
ifga 偳
ifgf 赁
ifgf 會
ifgf 货
ifgf 侧
ifgf 贷
ifgf 贪
ifgf 赏
ifgg 雋
ifgh 俱
ifgh 俎
ifgh 俚
ifgh 倮
ifgh 賲
ifgh 饆
ifgh 側
ifgh 貸
ifgh 餜
ifgh 貨
ifgh 飷
ifgh 倶
ifgh 賃
ifgh 僂
ifgh 睂
ifgh 俔
ifgh 儬
ifgh 伹
ifgh 賞
ifgh 儩
ifgh 貪
ifgh 覦
ifgh 敒
ifgh 偶
ifgh 伸
ifgi 黛
ifgi 黨
ifgi 儵
ifgj 偎
ifgj 儡
ifgj 畲
ifgj 佃
ifgj 俜
ifgj 偲
ifgj 畣
ifgj 當
ifgj 僼
ifgj 個
ifgj 饋
ifgj 傫
ifgj 儽
ifgj 侖
ifgj 僶
ifgj 侽
ifgj 儂
ifgj 儙
ifgj 蝕
ifgj 倎
ifgj 僓
ifgj 餵
ifgj 畬
ifgj 伷
ifgj 仲
ifgk 候
ifgk 佒
ifgl 佪
ifgr 氽
ifgr 淾
ifgs 儇
ifgs 盦
ifgs 盫
ifgs 儸
ifgs 饠
ifgs 盀
ifgs 嵞
ifgs 盒
ifgt 觎
ifgt 伣
ifgt 伵
ifgx 催
ifgx 幤
ifgx 帒
ifgx 儶
ifgx 傰
ifgx 侺
ifgx 峹
ifgx 仚
ifgx 仙
ifgx 岱
ifgx 常
ifgz 侗
ifgz 餇
ifh 仁
ifh, 佞
ifh. 侌
ifh. 伝
ifh. 会
ifh. 传
ifh. 尝
ifha 俵
ifha 侙
ifha 儬
ifha 傃
ifha 仼
ifha 倵
ifha 債
ifha 錱
ifha 全
ifha 债
ifha 傲
ifha 倩
ifhd 佘
ifhd 佅
ifhd 余
ifhf 金
ifhj 仹
ifhj 偰
ifhk 傣
ifhk 俸
ifhk 俦
ifhk 偆
ifhm 伟
ifhr 伕
ifhr 僣
ifhr 儧
ifhs 傋
ifhw 侀
ifhx 仠
ifhx 飦
ifhx 舍
ifhz 仨
ifi. 伪
ifi/ 偽
ifi; 傔
ifif 餤
ifif 僗
ifif 儝
ifif 倐
ifif 焂
ifif 倓
ifig 僧
ifih 倦
ifih 佯
ifih 餅
ifih 併
ifih 餻
ifih 僐
ifih 饍
ifih 餸
ifih 傞
ifih 儯
ifih 饈
ifih 儀
ifih 伴
ifij 偻
ifij 僯
ifij 侎
ifij 偤
ifij 僔
ifij 伞
ifil 侻
ifin 俤
ifir 煲
ifir 伙
ifiv 仪
ifiz 偂
ifj 仃
ifj 隼
ifj 飣
ifj 仐
ifj 华
ifj 什
ifj, 酓
ifj, 俩
ifj. 伎
ifj. 俪
ifj. 儷
ifj. 鍊
ifj; 儔
ifj; 僫
ifj; 俹
ifja 佴
ifja 備
ifja 甞
ifja 僀
ifja 餌
ifja 僙
ifja 佄
ifja 傼
ifja 僅
ifja 饉
ifja 黋
ifja 儺
ifja 倛
ifja 僛
ifja 饊
ifja 鞗
ifja 伳
ifja 倻
ifja 偞
ifja 偡
ifja 供
ifja 借
ifja 耸
ifjb 偾
ifjb 饙
ifjb 僨
ifjf 俨
ifjg 傎
ifjg 値
ifjg 值
ifjh 仺
ifjh 倀
ifjh 傌
ifjh 傤
ifjh 儎
ifjh 餦
ifjj 佱
ifjj 傿
ifjj 儥
ifjj 佂
ifjj 偾
ifjk 佬
ifjk 偖
ifjk 儲
ifjk 侤
ifjk 侾
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 
ifjl 餬
ifjl 饐
ifjl 俧
ifjl 做
ifjl 估
ifjm 傈
ifjm 僳
ifjm 侢
ifjm 價
ifjm 倆
ifjm 伂
ifjm 僄
ifjm 価
ifjm 僊
ifjm 僲
ifjm 偠
ifjn 僵
ifjn 餺
ifjn 餔
ifjn 俥
ifjn 傳
ifjn 倲
ifjn 俌
ifjn 僡
ifjn 儖
ifjn 僆
ifjn 饢
ifjn 儾
ifjn 舖
ifjn 舗
ifjn 餗
ifjn 俉
ifjn 僌
ifjn 傮
ifjn 倳
ifjn 使
ifjn 便
ifjn 伍
ifjn 傅
ifjp 餑
ifjp 侼
ifjr 体
ifjv 傠
ifjv 付
ifjy 俅
ifjz 佶
ifjz 仝
ifjz 僖
ifjz 饎
ifjz 仜
ifjz 儓
ifjz 仕
ifk, 龛
ifk. 伖
ifk. 优
ifk. 例
ifk/ 伌
ifka 傶
ifkd 侑
ifkf 俖
ifkf 伓
ifkf 伾
ifkg 颔
ifkg 颌
ifkg 佈
ifkg 顀
ifkg 侕
ifkg 頷
ifkg 頜
ifkg 侟
ifkg 領
ifkg 睂
ifkg 偭
ifkg 餪
ifkg 顦
ifkg 偄
ifkg 顩
ifkg 優
ifkg 龥
ifkg 领
ifkg 佰
ifkh 傉
ifkh 侲
ifki 傸
ifki 偧
ifkj 佐
ifkl 佑
ifkl 佦
ifko 僚
ifko 傄
ifko 伏
ifkp 伛
ifkq 儮
ifku 儞
ifku 餣
ifku 俺
ifkv 氺
ifkv 俠
ifkv 仗
ifkw 傆
ifkx 弇
ifky 倚
ifky 侉
ifky 倴
ifky 餴
ifky 倷
ifl 含
ifl 售
ifl 尚
ifla 蹩
ifla 跾
ifla 促
iflc 侶
iflg 丄
iflg 傊
iflh 俣
iflh 侱
iflj 偮
ifll 侣
ifll 僤
ifll 偔
ifll 偘
ifll 僉
ifll 僺
ifll 儼
ifll 龠
iflm 儒
iflm 俋
iflm 命
ifln 俁
iflq 侠
iflq 伻
iflq 俫
iflr 伿
iflw 侃
iflx 保
ifm 郐
ifm 郃
ifm 鄇
ifm 鄶
ifm 厁
ifm 鄃
ifm 倻
ifm 邻
ifmb 他
ifmg 飿
ifmh 侴
ifmk 偦
ifmz 偉
ifmz 韑
ifmz 仔
ifn, 佛
ifn/ 僎
ifn/ 饌
ifn; 佷
ifna 假
ifnc 僻
ifne 伲
ifnh 侓
ifnh 健
ifnj 儘
ifnj 龣
ifnj 們
ifnj 僩
ifnj 僴
ifnk 侰
ifnk 伊
ifnl 伺
ifnl 飼
ifnl 侵
ifnm 伄
ifnq 侯
ifnq 倨
ifnq 偓
ifnr 偋
ifnr 侭
ifnr 伬
ifnt 倔
ifnt 僝
ifnt 侷
ifnz 当
ifo 仒
ifo 
ifo, 佗
ifo, 傧
ifo, 倥
ifo, 侘
ifo, 僒
ifo, 倇
ifo, 傛
ifo. 儜
ifo/ 侒
ifo/ 倌
ifob 俕
ifoj 佛
ifoj 斜
ifom 倌
ifom 舘
ifom 館
ifon 伫
ifon 儐
ifon 俒
ifon 傢
ifon 僿
ifon 佇
ifon 倧
ifoo 燞
ifoo 烋
ifoo 焦
ifoq 佥
ifp 今
ifp 愈
ifp; 辉
ifpf 雠
ifph 倉
ifph 俍
ifph 食
ifpi 佖
ifpi 飶
ifpj 輝
ifpj 餫
ifpj 储
ifpk 僱
ifpk 傓
ifpk 偏
ifpo 愈
ifpo 恁
ifpo 怂
ifpo 憊
ifpo 怤
ifpo 怹
ifpo 恷
ifpo 伈
ifpo 悆
ifpo 您
ifpo 念
ifpo 悠
ifpt 侬
ifpt 伔
ifpv 逾
ifpv 逍
ifpv 進
ifpv 令
ifpv 途
ifpw 傕
ifpz 飠
ifq, 飭
ifq, 伤
ifq. 伥
ifq/ 侮
ifq; 氅
ifq; 毹
ifq; 餼
ifqa 倕
ifqa 餓
ifqa 俈
ifqa 飪
ifqa 侁
ifqa 侹
ifqa 儹
ifqa 饡
ifqa 飵
ifqa 作
ifqa 任
ifqa 俄
ifqb 仡
ifqb 仛
ifqb 飥
ifqc 光
ifqd 俐
ifqd 倭
ifqd 偛
ifqd 偢
ifqd 龢
ifqd 俰
ifqd 俬
ifqd 餧
ifqd 僽
ifqg 働
ifqg 飾
ifqg 偅
ifqj 侏
ifqj 仵
ifqj 牮
ifqj 犨
ifqj 犫
ifqj 倕
ifqj 搻
ifqj 儛
ifqj 揱
ifqj 件
ifqj 拿
ifqj 掌
ifqk 佚
ifqk 餠
ifqk 倂
ifqk 倁
ifqr 敞
ifqr 僘
ifqr 倣
ifqr 斂
ifqr 敜
ifqr 僑
ifqr 傚
ifqr 敘
ifqr 仸
ifqr 飫
ifqr 敒
ifqr 侨
ifqr 敛
ifqs 傷
ifqx 仟
ifqx 佸
ifqx 餂
ifr 仈
ifr, 份
ifr. 倯
ifr. 傟
ifr. 伀
ifr. 倊
ifr; 佻
ifr; 餆
ifrb 
ifrd 佾
ifrf 俗
ifri 俘
ifri 僾
ifri 倸
ifri 偁
ifri 僢
ifri 餒
ifri 饀
ifri 俀
ifri 僞
ifri 傒
ifri 傜
ifrk 俙
ifrk 餙
ifrk 倄
ifrk 餚
ifro 儍
ifrq 僠
ifrq 僁
ifs 刽
ifs 劁
ifs 創
ifs 剉
ifs 劊
ifs 會
ifs 剣
ifs 劍
ifs 刢
ifs 劏
ifs 创
ifs 剑
ifs 削
ifs. 傝
ifs/ 儑
ifs; 餛
ifs; 倱
ifs; 尡
ifsg 饅
ifsg 僈
ifsg 饂
ifsi 僕
ifsj 儤
ifsj 偍
ifsk 餳
ifsk 偒
ifss 倡
ifst 偈
ifst 餲
ifsz 但
ift 仉
ift 飢
ift 化
ift 凭
ift 仇
ift 仑
ift 党
ift. 係
ift. 伇
ift; 低
iftd 你
ifte 偬
ifte 伆
iftf 歙
iftf 龡
iftf 欱
iftf 燞
iftf 歛
iftf 欦
iftf 飲
iftf 飮
iftf 歈
iftg 偩
iftg 俛
iftg 鯈
iftg 像
ifth 佣
ifti 侈
ifti 俢
iftj 伜
iftj 佩
iftk 儋
iftk 佹
iftl 佝
iftl 儳
iftl 饞
iftm 
iftm 仰
iftn 佨
iftn 飽
iftn 
ifto 佟
ifto 傺
iftp 鹪
iftp 鸧
iftp 鸰
iftp 餾
iftp 鸽
iftq 俇
iftq 儗
ifts 嘗
ifts 侚
iftt 飹
iftu 俻
iftu 倃
iftu 偺
iftv 倜
iftv 仫
iftv 仢
iftv 夎
iftv 佫
iftv 伋
iftv 餎
iftv 佲
iftw 偑
iftw 餡
ifty 傑
ifty 佭
ifty 伨
ifub 们
ifv 垡
ifv 垈
ifv 亽
ifv 坣
ifv 堡
ifv 堂
ifv. 佉
ifv. 饁
ifvi 倖
ifvj 侍
ifvl 舎
ifvr 倰
ifvv 僥
ifvv 饒
ifvv 佳
ifw 介
ifw, 傯
ifw, 傻
ifw; 倪
ifw; 餿
ifw; 傁
ifwb 餉
ifwm 侐
ifwn 傀
ifwn 俾
ifwn 鳪
ifwn 鶬
ifwn 鴿
ifwn 偟
ifwn 餭
ifwn 鷦
ifwn 儌
ifwn 餽
ifwn 鴒
ifwn 朇
ifwn 鳹
ifwn 鵀
ifwn 鵨
ifwn 鶽
ifwn 鵂
ifwn 偊
ifwn 鸙
ifwn 伯
ifx 柋
ifx 雧
ifx 栠
ifx 條
ifx 棠
ifx 集
ifx 休
ifx 个
ifxr 倯
ifxs 餷
ifxt 鸺
ifxx 儊
ifxx 僸
ifxz 樖
ify, 倣
ify, 侅
ify, 仿
ify. 俼
ify/ 傗
ify/ 侫
ify/ 伭
ifyc 饝
ifyc 俯
ifye 侂
ifyf 倅
ifyf 飰
ifyg 儃
ifyg 饘
ifyh 隹
ifyh 讎
ifyh 讐
ifyh 儲
ifyh 傠
ifyh 諐
ifyh 信
ifyi 僮
ifyi 韽
ifyi 傡
ifyi 餢
ifyi 儕
ifyi 儭
ifyi 偙
ifyi 傹
ifyi 龕
ifyi 儱
ifyi 倿
ifyi 偣
ifyi 偐
ifyi 億
ifyi 傽
ifyi 位
ifyi 倍
ifyi 傍
ifyj 飳
ifyj 住
ifyl 僦
ifyl 儫
ifyl 傐
ifyl 倞
ifyl 儴
ifyl 饟
ifyl 偯
ifyl 停
ifyq 兤
ifyq 儣
ifyr 佼
ifyr 侪
ifyr 餃
ifyr 俲
ifyr 傚
ifyr 伩
ifyt 衾
ifyt 伉
ifyt 儦
ifyt 佽
ifyt 傏
ifyt 餹
ifyt 餏
ifyt 傭
ifyt 裳
ifyt 依
ifyt 袋
ifz 亼
ifz 丛
ifzf 倈
ifzl 偪
ifzl 餖
ifzl 侸
ifzl 傴
ifzl 饇
ifzl 何
ifzl 合
ifzs 偃
ig 冂
ig, 勖
ig, 屶
ig, 虭
ig, 屷
ig, 屴
ig, 男
ig, 助
ig,, 蛠
ig,c 畅
ig,g 帔
ig,g 骳
ig,g 貱
ig,g 蚾
ig,g 岥
ig,j 嬲
ig,l 眧
ig,l 蛁
ig,l 岧
ig,l 岹
ig,v 屻
ig,v 岃
ig,z 囡
ig,z 婁
ig,z 嬰
ig,z 婴
ig. 矍
ig. 廸
ig. 廻
ig. 廽
ig. 囜
ig. 禸
ig. 县
ig.. 黲
ig.. 嵾
ig.. 贂
ig.. 蝃
ig.. 幓
ig.. 畷
ig.. 罬
ig.; 翙
ig.; 嵺
ig.; 賿
ig.; 髎
ig.; 疁
ig.; 蟉
ig.; 嶍
ig.; 翈
ig.; 翾
ig.; 矅
ig.; 蛡
ig.; 蠗
ig.d 罷
ig.d 羆
ig.e 瞪
ig.e 睽
ig.e 嶝
ig.g 蛹
ig.g 圎
ig.h 峄
ig.j 圗
ig.k 黪
ig.k 峅
ig.l 贻
ig.l 眙
ig.l 囼
ig.l 貽
ig.m 罞
ig.m 蝚
ig.m 沀
ig.m 瞲
ig.m 野
ig.q 眸
ig.q 蛑
ig.r 峻
ig.r 睃
ig.r 黢
ig.r 畯
ig.r 賐
ig.v 蛏
ig/k 蝝
ig/m 罺
ig/m 蠟
ig/m 崰
ig/o 羂
ig/o 羅
ig/o 矊
ig/o 羄
ig/p 幽
ig/p 黝
ig/p 蚴
ig/p 岰
ig/p 蟣
ig/p 眑
ig/u 纍
ig/u 累
ig/z 蚂
ig; 甹
ig;, 眓
ig;. 甊
ig;. 甖
ig;/ 蛵
ig;; 眱
ig;; 岠
ig;; 蚷
ig;; 峓
ig;; 蛦
ig;a 崭
ig;d 蚜
ig;d 岈
ig;d 峫
ig;d 岽
ig;g 囤
ig;g 盹
ig;g 巓
ig;g 黗
